dataset,session,animal,severity_type,severity_value,severity_unit,replicate,mask_seed,n_units_total,n_units_missing,n_bins_total,n_bins_missing,mask_source,mask_file,mask_hash,protocol_hash
Allen VBN,1072567062,546507,UNIT,0.5,proportion,3,2984999736,,656.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5b069a1f51f0c14b9bc70b1f29e57d87d02e620acdcb0c9279c284c25ea132c1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.5,proportion,4,3612067842,,656.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,fab278ed258348c1977aab8b672de34719d6546ca743621f2ef8b5b4b68870b8,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,2.0,bins,0,3453047502,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,20d6d27fcef1c4ca83e6ff518c27bf83d4d41c6fbbdcc7e7387ebdc17a70e405,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,2.0,bins,1,1747828776,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,b60bbeeae0e43516bc58aab09b6108c62eadf2c391c333df8ba57d8e39789acb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,2.0,bins,2,2730122053,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,73adb26ad3d43afedab6b6977d8f4f1e888d38303509ad8237fa39877c4cdf34,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,2.0,bins,3,2999797544,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,023cd6ba45270220adfd0874d0f2dba130c90275f65b1fce972309d13502d66f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,2.0,bins,4,3831103585,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,061cec222714467c721f745a1ad27419864913bc21039141ce0d4fad4734fa07,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,3.0,bins,0,24703422,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,eb8a6653d4735d064d8ce49b915ef1550d8e2d094daf930672425b0c36f1c613,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,3.0,bins,1,78638526,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,f6e5cdf727effcb64d661aad171289729b720f1e994290e50d0692ba4abde8bf,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,3.0,bins,2,1637733306,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,11d493dd33566f5b3af775ff95b236acbfb090c2b758b0de72a887bff63e34d2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,3.0,bins,3,2756504143,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,6993b78be6bd7d1b14be19de012361b4055e0bb13f9238daaea276b3b5f2f7a6,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,3.0,bins,4,488088869,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,4482c984f007aaf4f52940aa152eb5eadc4bd5791a037d68c30ccae0746d0e6c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,4426abd737b352631f3bab987069d314026f21dc12e6493d8abfa50a11bca5d9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,8d8296d6607e5796df07e3cf9d69960f8181a110f2319935ec4aef869d5ea93f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,812e9bc0b089b4850b428ce94db26b97adf589b1e30d72672ecf633f74de0905,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,3f2891dad642b0cbf1903ba46a6929dade0eb98aa1b61b5a25b1b3b154d2b19f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,97966573115972c2accb564c65eea381d4b3470a4096b2c5efa19b97fcbde52b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,7.0,bins,0,752675469,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,f188356e54af183508f046343a281fabe608d04702001de42d80b2e5f1cd3916,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,7.0,bins,1,1059663352,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,cd683bf6336df70c5826f96b0487dfb331aa3af141a12db8cc0029bb94caa8aa,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,7.0,bins,2,1985929530,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,3d445bd3617c920f7d06ac177510995d9f0fb573b7331a8fac80bf94231a0e26,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,7.0,bins,3,3554613132,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,0457143c557d0aece364be209aa7b1474d86d3ae9483ef44b384872438b2a672,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,7.0,bins,4,666419535,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,503075e1e9ee0bd11bac4792745253f1f13e79ec2bb99691495280bf1e8ab2e7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,10.0,bins,0,3941119455,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,8f2743193bbe5fa5ff8ee7b0c5f9b3ab928097bb6cfe6ed04156ca6516151286,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,10.0,bins,1,1679669593,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,fe0589295f874460aae614aea4bb75d1197a4ae98dd0b148bcc7d2bda6bddcc5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,10.0,bins,2,2934257120,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,1da0475bd345f647a9bf212cdb364cb6d8f249c8b207bfa36428576d8ff58c9c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,10.0,bins,3,1020345278,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,0f4df176eec2ca3e78be50d48aeac0209eec3e4e7c056de007877fa77305c424,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,10.0,bins,4,320792471,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,d4b9f816410810f770f4585d6dff9adede39555a26452c6d073640195330ae9a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1072567062,546507,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.1,proportion,0,1126385539,,110.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,bc2f5d55534e3cd029849f4cc54086d03db9550289f8c6c8e11dabc8f54ec30b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.1,proportion,1,335431261,,110.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a94fc746aba965e094c7d6e5e62ccbc953a3766c6a3ac1e6970d286eca547f92,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.1,proportion,2,2045038271,,110.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,dcf09adbaefb110b96bdce2feedc75cbf6191e2c87172fb5e82630d1508b4f4e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.1,proportion,3,4201009475,,110.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,baecf679d0fcd812d2f7b76c1d5b634255f3724e16716a03ceaf1c952812c337,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.1,proportion,4,4032705449,,110.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,4ea3e1d7136904de75489229c38bb9c84f7ad915e26f4c940d3c19e74bab1e16,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.2,proportion,0,3751609965,,221.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,9929e8c3c119e3f57f9a545d337487207c429dc97c0376f482f5f709ce76bbd1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.2,proportion,1,3710997285,,221.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5fec4c413e33984d4acf4c41eb68ae37061389e84759c0f4ce3896b1553dcba7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.2,proportion,2,4170839733,,221.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,8342c3a4560878c8eeb20eae410165f8c237dd42ad79c60585d91802ccf3b677,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.2,proportion,3,2471880123,,221.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,4d54a6b4b3259ba69caafc27ca590137940893017e00589e33d3e2a9a9ae8c81,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.2,proportion,4,2054260760,,221.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,c56edf45bade3648a28d2eb1ae3ebc0b739ce69d33a8086e32708abc9f401798,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,005b10f7e03fcd01d10d19de1867c746e50c1cb190e14920c6ce54f61c841aeb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,ef515253d0a3ef8637af223938ddf001bdd939a00cd935d06a681d94e1443491,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,a64f6b6e2cb7f098d76583224dfa22b70828b60a32360b1bf269b2f6ca6621a1,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,93552a79cbce2c9176fcb9f95c0fc9c43397c242094714b7fa900e6df3537ec4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,114f53e5b03d1faf2435ee5428edf80c5110d06340282f2fd2a13974cbb466e2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.4,proportion,0,304872331,,441.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,11a4b29a4f51241b3170c6025bde4de7b36decef64f723053cab1f7cddb11215,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.4,proportion,1,2848938616,,441.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a7e17f9d3d87b85b3ded55e9f03c1bb66c45bd8c708ef0fc0ae6e28efc5133fb,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.4,proportion,2,1808226334,,441.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,b74265bfa9be7c67a800c0d7024322b4b946168b66e662b7c3bd55d9963c6751,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.4,proportion,3,3926977507,,441.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,7967265492fded185272270abf5a8bf12671757e8ebb4a33b84e2b07a4a57488,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.4,proportion,4,721246543,,441.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,2e70454516c86fd5c2f059253c4a6c9c3b1f07c07784b95dde010f09a6122dee,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.5,proportion,0,471880890,,552.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,7d20b4e716ad3fed0609b0d1f1782d564908f73eb718b0f474ed0c97f4314f5a,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.5,proportion,1,461076827,,552.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,a25615e9ef95434370f518c022383172539ae1a9046993e5b830c3af1df1f5a3,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.5,proportion,2,1627874219,,552.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,b0568f8fa86565467ea24ed1b169d1bd185d7253a8dc67af625571997a666d93,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.5,proportion,3,521432128,,552.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,5baa675d9f20ea0087ce70ce8c5289adc7db027eace1a0a540e89e70fc488c18,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.5,proportion,4,907712253,,552.0,25,0.0,NEW_SUPP_S1_FIXED_SEED,,fca418ec83e80912c9f5f1a595be97648b083f5d9ba41c82145401b9afac1757,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,2.0,bins,0,2227227644,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,933e120ce45a97d644d1460ebc391630c686bec75152357ea466ba1fcac56ca7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,2.0,bins,1,4288801323,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,c71c002f9de2cdbe508f2c0d5ad2b080f8b2f6c3e8b8ef0c4a734a2f17febe73,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,2.0,bins,2,1588071910,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,5a8e9f48ccf0eaece70364fe37f17c542b8c7d7b50a99973d4dcdcb41484937f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,2.0,bins,3,3935472162,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,e659598e608722f6d069a48fcc98b836dd8ca12f37f374a57ba2cd08805eee32,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,2.0,bins,4,1856302573,,0.0,25,2.0,NEW_SUPP_S1_FIXED_SEED,,1f238e9e5002b4d315f2eabe7a477c94931e7d02340ae8a59368bfd5a75f62f0,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,3.0,bins,0,2219370818,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,f6f78948fc69cc66d5088422cb313dba8b834c5ff562b5b1761e85ebca23daee,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,3.0,bins,1,2539714698,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,c336dccba25c248edcf6d3d716ec497cc25ec565de7d31667d5c9849816c990e,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,3.0,bins,2,2107152805,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,dec9b0959d3c3c8e6ea0877ce792f6670083408b610209b53cf819392eec6e7d,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,3.0,bins,3,3542080980,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,dff30a5dff1cac22bec997d94f57dc4c6318de81f6b1fb47d0ffacdde35e40a7,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,3.0,bins,4,1955545293,,0.0,25,3.0,NEW_SUPP_S1_FIXED_SEED,,6d336426d7e044e1dbc1555b4ec66bd6ae899e4e72f4e1dff207fcea3a4c72e9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,a7d695547a61cdac24ea46d8373b2ff4e722992e21456fc7da36605ffaae09e9,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,1b921602726b0254f6838c41613a5ba5be5aac467496d79d7524bacc11ee068b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,dfab8450b3e564d7c31e221346846f5e15c4b33b0a7b5cc7933e8bbf0beba17b,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,6ca7b2f3c0690502c635f6fd31cd6efc4c60e85e2d023a8940eda66608826558,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,52a418ef830276bd40520885853e757fc00b801b089920217a63fe002e4263d2,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,7.0,bins,0,2515115364,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,27f4f1d1f277d742bad1e610e4d45d22e9c1037d7daf0b2ba96731eb5b55fa8f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,7.0,bins,1,999477972,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,df98467facfd5f32de9e9b2790a94d22da7fb0e870f327d1595ca3decfe4ae11,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,7.0,bins,2,3308193068,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,bbb0b8f4d4917eb2aecef41f05622f7cb765c841ba7428695f9a43c06fe48cfc,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,7.0,bins,3,3325858965,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,1e3f6516ec9184882d9e7aa1a9713f0c30a572f91ca7fbb1b5baccccfae72892,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,7.0,bins,4,4006938126,,0.0,25,7.0,NEW_SUPP_S1_FIXED_SEED,,e30b8f5d671f270815911126a93cfee13e1bc5bddaeb5a14e21468f453ffa05c,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,10.0,bins,0,75374447,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,dba7f341251c3021c7a9247aeb4395de41b7e98105b58b9c1cc7edb29a70f99f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,10.0,bins,1,1266846456,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,ff6eb53f0cec0b75b8f2422411005007265fd65ceb577e4cd6aa44d32de1b9f5,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,10.0,bins,2,776728599,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,a90d078bb158fe17aaf59bf76c2ff827883ee54cd04e46f0f6a11df79514510f,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,10.0,bins,3,2384259727,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,5ee4fa1cdda0a29da27c6796653b9ed9a1995f9879c198a09a4bbc6362784c95,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,10.0,bins,4,324901666,,0.0,25,10.0,NEW_SUPP_S1_FIXED_SEED,,7054dcabab1812981d41f21be491d57f3801eb127f8fab33473a949eac5252f4,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,3,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,UNIT,0.3,proportion,4,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_U30,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,0,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,1,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
Allen VBN,1104289498,563497,TEMPORAL,5.0,bins,2,FORMAL_ANCHOR,,nan,25,nan,MAIN_FROZEN_T5,,IDENTITY,0057520300766395bd9eca9eda3c0cdc08717c7804cff77a92ec50f66cd9582c
